,year,month,ID,day,description,neighbourhood,situation
9061,2014,4,8005547314,14,0,COHAB,0
9062,2014,4,8006631814,30,0,COHAB,0
9063,2014,4,8006603414,30,0,COHAB,0
9064,2014,4,8006032714,23,0,COHAB,0
9065,2014,4,8006585614,30,0,COHAB,0
9066,2014,4,8006580414,30,0,COHAB,0
9067,2014,4,8006604014,30,0,COHAB,0
9068,2014,4,8006600514,30,0,COHAB,0
9069,2014,4,8006578014,30,0,COHAB,0
9070,2014,4,8006583314,30,0,COHAB,0
9071,2014,4,8006608614,30,0,COHAB,0
9072,2014,4,8006605714,30,0,COHAB,0
9073,2014,4,8006611714,30,0,COHAB,0
9074,2014,4,8006613014,30,0,COHAB,0
9075,2014,4,8006513514,30,0,COHAB,0
9076,2014,4,8006632414,30,0,COHAB,0
9077,2014,4,8006628714,30,0,COHAB,0
9078,2014,4,8006627014,30,0,COHAB,0
9079,2014,4,8006623514,30,0,COHAB,0
9080,2014,4,8006595114,30,0,COHAB,0
9081,2014,4,8006629314,30,0,COHAB,0
9082,2014,4,8005578614,14,0,COHAB,0
9083,2014,4,8005166014,7,0,COHAB,0
9084,2014,4,8006029614,23,0,COHAB,0
9085,2014,4,8005154114,7,0,COHAB,0
9086,2014,4,8006290614,28,0,COHAB,0
9087,2014,4,8005584614,14,0,COHAB,0
9088,2014,4,8005569714,14,0,COHAB,0
9089,2014,4,8005586914,14,0,COHAB,0
9090,2014,4,8005585214,14,0,COHAB,0
9091,2014,4,8005583014,14,0,COHAB,0
9092,2014,4,8005549614,14,0,COHAB,0
9093,2014,4,8005271814,8,0,COHAB,0
9094,2014,4,8005291914,8,0,COHAB,0
9095,2014,4,8005274714,8,0,COHAB,0
9096,2014,4,8005207814,7,0,COHAB,0
9097,2014,4,8005183114,7,0,COHAB,0
9098,2014,4,8005181914,7,0,COHAB,0
9099,2014,4,8005159314,7,0,COHAB,0
9100,2014,4,8005210914,7,0,COHAB,0
9101,2014,4,8005273014,8,0,COHAB,0
9102,2014,4,8005204914,7,0,COHAB,0
9103,2014,4,8006249614,27,0,COHAB,0
9104,2014,4,8005209014,7,0,COHAB,0
9105,2014,4,8006250414,27,0,COHAB,0
9106,2014,4,8005156414,7,0,COHAB,0
9107,2014,4,8005152914,7,0,COHAB,0
9108,2014,4,8005144614,7,0,COHAB,0
9109,2014,4,8005276014,8,0,COHAB,0
9110,2014,4,8005149814,7,0,COHAB,0
9111,2014,4,8006034014,23,0,COHAB,0
9112,2014,4,8005856614,17,0,COHAB,0
9113,2014,4,8005874414,17,0,COHAB,0
9114,2014,4,8005858914,17,0,COHAB,0
9115,2014,4,8005868414,17,0,COHAB,0
9116,2014,4,8004863914,1,0,COHAB,0
9117,2014,4,8004870514,1,0,COHAB,0
9118,2014,4,8005294814,8,0,COHAB,0
9119,2014,4,8005296014,8,0,COHAB,0
9120,2014,4,8005873814,17,0,COHAB,0
9121,2014,4,8005849014,17,0,COHAB,0
9122,2014,4,8006098814,23,0,COHAB,0
9123,2014,4,8005105014,7,0,COHAB,0
9124,2014,4,8005847714,17,0,COHAB,0
9125,2014,4,8006283014,28,0,COHAB,0
9126,2014,4,8006284614,28,0,COHAB,0
9127,2014,4,8005883314,17,0,COHAB,0
9128,2014,4,8006279214,28,0,COHAB,0
9129,2014,4,8005855014,17,0,COHAB,0
9130,2014,4,8006421314,29,0,COHAB,0
9131,2014,4,8005845414,17,0,COHAB,0
9132,2014,4,8004889814,1,0,COHAB,0
9133,2014,4,8006281714,28,0,COHAB,0
9134,2014,4,8004899314,1,0,COHAB,0
9135,2014,4,8004942614,2,0,COHAB,0
9136,2014,4,8004946114,2,0,COHAB,0
9137,2014,4,8004916514,2,0,COHAB,0
9138,2014,4,8004945514,2,0,COHAB,0
9139,2014,4,8005267014,8,0,COHAB,0
9140,2014,4,8005286514,8,0,COHAB,0
9141,2014,4,8004901814,1,0,COHAB,0
9142,2014,4,8006081814,23,0,COHAB,0
9143,2014,4,8006096514,23,0,COHAB,0
9144,2014,4,8006069814,23,0,COHAB,0
9145,2014,4,8006094214,23,0,COHAB,0
9146,2014,4,8005111014,7,0,COHAB,0
9147,2014,4,8006071214,23,0,COHAB,0
9148,2014,3,8003246614,7,0,COHAB,0
9149,2014,3,8003446514,11,0,COHAB,0
9150,2014,3,8003890214,17,0,COHAB,0
9151,2014,3,8003519214,12,0,COHAB,0
9152,2014,3,8003283914,10,0,COHAB,0
9153,2014,3,8003285114,10,0,COHAB,0
9154,2014,3,8003222014,7,0,COHAB,0
9155,2014,3,8004354714,21,0,COHAB,0
9156,2014,3,8004398414,23,0,COHAB,0
9157,2014,3,8003528114,12,0,COHAB,0
9158,2014,3,8003901414,17,0,COHAB,0
9159,2014,3,8003892514,17,0,COHAB,0
9160,2014,3,8003895414,17,0,COHAB,0
9161,2014,3,8003280014,10,0,COHAB,0
9162,2014,3,8003250314,7,0,COHAB,0
9163,2014,3,8004670614,27,0,COHAB,0
9164,2014,3,8004650514,27,0,COHAB,0
9165,2014,3,8004651114,27,0,COHAB,0
9166,2014,3,8004671214,27,0,COHAB,0
9167,2014,3,8004636214,27,0,COHAB,0
9168,2014,3,8004805914,31,0,COHAB,0
9169,2014,3,8004243014,20,0,COHAB,0
9170,2014,3,8004647414,27,0,COHAB,0
9171,2014,3,8004645114,27,0,COHAB,0
9172,2014,3,8004638514,27,0,COHAB,0
9173,2014,3,8004644514,27,0,COHAB,0
9174,2014,3,8004629614,27,0,COHAB,0
9175,2014,3,8004633314,27,0,COHAB,0
9176,2014,3,8004634014,27,0,COHAB,0
9177,2014,3,8004709014,27,0,COHAB,0
9178,2014,3,8004628014,27,0,COHAB,0
9179,2014,3,8004632714,27,0,COHAB,0
9180,2014,3,8004669814,27,0,COHAB,0
9181,2014,3,8004503214,25,0,COHAB,0
9182,2014,3,8004648014,27,0,COHAB,0
9183,2014,3,8004649714,27,0,COHAB,0
9184,2014,3,8004643914,27,0,COHAB,0
9185,2014,3,8004635614,27,0,COHAB,0
9186,2014,3,8004630414,27,0,COHAB,0
9187,2014,3,8004646814,27,0,COHAB,0
9188,2014,3,8003167914,7,0,COHAB,0
9189,2014,3,8004499514,25,0,COHAB,0
9190,2014,3,8004623814,27,0,COHAB,0
9191,2014,3,8004467614,25,0,COHAB,0
9192,2014,3,8004484814,25,0,COHAB,0
9193,2014,3,8004483114,25,0,COHAB,0
9194,2014,3,8004485414,25,0,COHAB,0
9195,2014,3,8004468214,25,0,COHAB,0
9196,2014,3,8004486014,25,0,COHAB,0
9197,2014,3,8004501014,25,0,COHAB,0
9198,2014,3,8004500314,25,0,COHAB,0
9199,2014,3,8004359914,21,0,COHAB,0
9200,2014,3,8004458714,24,0,COHAB,0
9201,2014,3,8004496614,25,0,COHAB,0
9202,2014,3,8004494314,25,0,COHAB,0
9203,2014,3,8004475914,25,0,COHAB,0
9204,2014,3,8004384314,21,0,COHAB,0
9205,2014,3,8004385014,21,0,COHAB,0
9206,2014,3,8004383714,21,0,COHAB,0
9207,2014,3,8004664614,27,0,COHAB,0
9208,2014,3,8004626714,27,0,COHAB,0
9209,2014,3,8004311614,21,0,COHAB,0
9210,2014,3,8003171614,7,0,COHAB,0
9211,2014,3,8004751614,28,0,COHAB,1
9212,2014,3,8004373114,21,0,COHAB,0
9213,2014,3,8004387214,21,0,COHAB,0
9214,2014,3,8004471314,25,0,COHAB,0
9215,2014,3,8004479414,25,0,COHAB,0
9216,2014,3,8004482514,25,0,COHAB,0
9217,2014,3,8004370214,21,0,COHAB,0
9218,2014,3,8004372514,21,0,COHAB,0
9219,2014,3,8004369414,21,0,COHAB,0
9220,2014,3,8004320514,21,0,COHAB,0
9221,2014,3,8004333014,21,0,COHAB,0
9222,2014,3,8004346414,21,0,COHAB,0
9223,2014,3,8004348714,21,0,COHAB,0
9224,2014,3,8004337514,21,0,COHAB,0
9225,2014,3,8004350114,21,0,COHAB,0
9226,2014,3,8004335214,21,0,COHAB,0
9227,2014,3,8004338114,21,0,COHAB,0
9228,2014,3,8004356014,21,0,COHAB,0
9229,2014,3,8004352414,21,0,COHAB,0
9230,2014,3,8004395514,21,0,COHAB,0
9231,2014,3,8004361314,21,0,COHAB,0
9232,2014,3,8004360714,21,0,COHAB,0
9233,2014,3,8004362014,21,0,COHAB,0
9234,2014,3,8004400914,21,0,COHAB,0
9235,2014,3,8004396114,21,0,COHAB,0
9236,2014,3,8004399014,21,0,COHAB,0
9237,2014,3,8004344114,21,0,COHAB,0
9238,2014,3,8004391014,21,0,COHAB,0
9239,2014,3,8004464714,25,0,COHAB,0
9240,2014,3,8004502614,25,0,COHAB,0
9241,2014,3,8004266014,20,0,COHAB,0
9242,2014,3,8004249914,20,0,COHAB,0
9243,2014,3,8004251314,20,0,COHAB,0
9244,2014,3,8004127014,19,0,COHAB,0
9245,2014,3,8004318014,21,0,COHAB,0
9246,2014,3,8004355314,21,0,COHAB,0
9247,2014,3,8004312214,21,0,COHAB,0
9248,2014,3,8004129314,19,0,COHAB,0
9249,2014,3,8004126414,19,0,COHAB,0
9250,2014,3,8004310014,21,0,COHAB,0
9251,2014,3,8004313914,21,0,COHAB,0
9252,2014,3,8004315114,21,0,COHAB,0
9253,2014,3,8004247614,20,0,COHAB,0
9254,2014,3,8004265414,20,0,COHAB,0
9255,2014,3,8004264814,20,0,COHAB,0
9256,2014,3,8004242414,20,0,COHAB,0
9257,2014,3,8004308514,21,0,COHAB,0
9258,2014,3,8004319714,21,0,COHAB,0
9259,2014,3,8004367114,21,0,COHAB,0
9260,2014,3,8004244714,20,0,COHAB,0
9261,2014,3,8004357614,21,0,COHAB,0
9262,2014,3,8003982414,18,0,COHAB,0
9263,2014,3,8004366514,21,0,COHAB,0
9264,2014,3,8003981814,18,0,COHAB,0
9265,2014,3,8003983014,18,0,COHAB,0
9266,2014,3,8004005214,18,0,COHAB,0
9267,2014,3,8003170014,7,0,COHAB,0
9268,2014,3,8004001714,18,0,COHAB,0
9269,2014,3,8004117514,19,0,COHAB,0
9270,2014,3,8003987614,18,0,COHAB,0
9271,2014,3,8004120614,19,0,COHAB,0
9272,2014,3,8004388914,21,0,COHAB,0
9273,2014,3,8003220714,7,0,COHAB,0
9274,2014,3,8004115214,19,0,COHAB,0
9275,2014,3,8003216014,7,0,COHAB,0
9276,2014,3,8003985314,18,0,COHAB,0
9277,2014,3,8003213014,7,0,COHAB,0
9278,2014,3,8003210114,7,0,COHAB,0
9279,2014,3,8003164014,7,0,COHAB,0
9280,2014,3,8003197514,7,0,COHAB,0
9281,2014,3,8003201214,7,0,COHAB,0
9282,2014,3,8003206414,7,0,COHAB,0
9283,2014,3,8003186314,7,0,COHAB,0
9284,2014,3,8003208714,7,0,COHAB,0
9285,2014,3,8003750614,14,0,COHAB,0
9286,2014,3,8003748114,14,0,COHAB,0
9287,2014,3,8003742314,14,0,COHAB,0
9288,2014,3,8003764714,14,0,COHAB,0
9289,2014,3,8003755814,14,0,COHAB,0
9290,2014,3,8004423914,21,0,COHAB,0
9291,2014,3,8003747514,14,0,COHAB,0
9292,2014,3,8003762414,14,0,COHAB,0
9293,2014,3,8003759314,14,0,COHAB,0
9294,2014,3,8003744614,14,0,COHAB,0
9295,2014,3,8003740014,14,0,COHAB,0
9296,2014,3,8003833914,15,0,COHAB,0
9297,2014,3,8003789014,14,0,COHAB,0
9298,2014,3,8003752914,14,0,COHAB,0
9299,2014,3,8003790814,14,0,COHAB,0
9300,2014,3,8003792014,14,0,COHAB,0
9301,2014,3,8003788314,14,0,COHAB,0
9302,2014,3,8003753514,14,0,COHAB,0
9303,2014,3,8003761814,14,0,COHAB,0
9304,2014,3,8003703814,14,0,COHAB,0
9305,2014,3,8003713314,14,0,COHAB,0
9306,2014,3,8004228114,20,0,COHAB,0
9307,2014,3,8003729714,14,0,COHAB,0
9308,2014,3,8003698414,14,0,COHAB,0
9309,2014,3,8003732814,14,0,COHAB,0
9310,2014,3,8003538714,12,0,COHAB,0
9311,2014,3,8003700914,14,0,COHAB,0
9312,2014,3,8004520414,25,0,COHAB,0
9313,2014,3,8004504914,25,0,COHAB,0
9314,2014,3,8004506114,25,0,COHAB,0
9315,2014,3,8003418114,11,0,COHAB,0
9316,2014,3,8003462014,11,0,COHAB,0
9317,2014,3,8003425814,11,0,COHAB,0
9318,2014,3,8003521714,12,0,COHAB,0
9319,2014,3,8003527514,12,0,COHAB,0
9320,2014,3,8003536414,12,0,COHAB,0
9321,2014,3,8003523014,12,0,COHAB,0
9322,2014,3,8003525214,12,0,COHAB,0
9323,2014,3,8003526914,12,0,COHAB,0
9324,2014,3,8004521014,25,0,COHAB,0
9325,2014,3,8004522714,25,0,COHAB,0
9326,2014,3,8003231914,7,0,COHAB,0
9327,2014,3,8004233514,20,0,COHAB,0
9328,2014,3,8003307514,10,0,COHAB,0
9329,2014,3,8003274014,10,0,COHAB,0
9330,2014,3,8003276214,10,0,COHAB,0
9331,2014,3,8004672914,27,0,COHAB,0
9332,2014,3,8003899014,17,0,COHAB,0
9333,2014,3,8003294014,10,0,COHAB,0
9334,2014,3,8004393214,21,0,COHAB,0
9335,2014,3,8003248914,9,0,COHAB,0
9336,2014,3,8003305214,10,0,COHAB,0
9337,2014,3,8003436014,11,0,COHAB,0
9338,2014,3,8003245014,7,0,COHAB,0
9339,2014,3,8003251014,7,0,COHAB,0
9340,2014,3,8004518014,25,0,COHAB,0
9341,2014,3,8004665214,27,0,COHAB,0
9342,2014,3,8004625014,27,0,COHAB,0
9343,2014,3,8004353014,21,0,COHAB,0
9344,2014,3,8003443614,11,0,COHAB,0
9345,2014,3,8003902014,17,0,COHAB,0
9346,2014,3,8003988214,18,0,COHAB,0
9347,2014,3,8003217614,7,0,COHAB,0
9348,2014,3,8004125814,19,0,COHAB,0
9349,2014,3,8003441314,11,0,COHAB,0
9350,2014,3,8004473614,25,0,COHAB,0
9351,2014,3,8003891914,17,0,COHAB,0
9352,2014,3,8004481914,25,0,COHAB,0
9353,2014,3,8004472014,25,0,COHAB,0
9354,2014,3,8003887114,17,0,COHAB,0
9355,2014,3,8003905014,17,0,COHAB,0
9356,2014,3,8003241414,7,0,COHAB,0
9357,2014,3,8003904314,17,0,COHAB,0
9358,2014,2,8002628214,21,0,COHAB,0
9359,2014,2,8001419014,5,0,COHAB,0
9360,2014,2,8001702414,7,0,COHAB,0
9361,2014,2,8001696414,7,0,COHAB,0
9362,2014,2,8001581214,6,0,COHAB,0
9363,2014,2,8002436614,19,0,COHAB,0
9364,2014,2,8002043414,12,0,COHAB,0
9365,2014,2,8001306114,2,0,COHAB,1
9366,2014,2,8001766214,7,0,COHAB,0
9367,2014,2,8001877914,10,0,COHAB,0
9368,2014,2,8001767914,7,0,COHAB,0
9369,2014,2,8002983714,27,0,COHAB,0
9370,2014,2,8002995514,27,0,COHAB,0
9371,2014,2,8002979014,27,0,COHAB,0
9372,2014,2,8002997814,27,0,COHAB,0
9373,2014,2,8002998414,27,0,COHAB,0
9374,2014,2,8002955314,27,0,COHAB,0
9375,2014,2,8002790414,25,0,COHAB,0
9376,2014,2,8002791014,25,0,COHAB,0
9377,2014,2,8002951814,27,0,COHAB,0
9378,2014,2,8002988914,27,0,COHAB,0
9379,2014,2,8002953014,27,0,COHAB,0
9380,2014,2,8002990314,27,0,COHAB,0
9381,2014,2,8002960714,27,0,COHAB,0
9382,2014,2,8002974814,27,0,COHAB,0
9383,2014,2,8002972514,27,0,COHAB,0
9384,2014,2,8002637114,21,0,COHAB,0
9385,2014,2,8002795614,25,0,COHAB,0
9386,2014,2,8002797914,25,0,COHAB,0
9387,2014,2,8002794014,25,0,COHAB,0
9388,2014,2,8002789614,25,0,COHAB,0
9389,2014,2,8002702814,24,0,COHAB,0
9390,2014,2,8002713014,24,0,COHAB,0
9391,2014,2,8002787314,25,0,COHAB,0
9392,2014,2,8002714614,24,0,COHAB,0
9393,2014,2,8002716914,24,0,COHAB,0
9394,2014,2,8002509314,20,0,COHAB,0
9395,2014,2,8002703414,24,0,COHAB,0
9396,2014,2,8002778414,25,0,COHAB,0
9397,2014,2,8002784414,25,0,COHAB,0
9398,2014,2,8002644814,21,0,COHAB,0
9399,2014,2,8002767214,25,0,COHAB,0
9400,2014,2,8002775514,25,0,COHAB,0
9401,2014,2,8002776114,25,0,COHAB,0
9402,2014,2,8002773214,25,0,COHAB,0
9403,2014,2,8002772614,25,0,COHAB,0
9404,2014,2,8002643114,21,0,COHAB,0
9405,2014,2,8002638814,21,0,COHAB,0
9406,2014,2,8002710014,24,0,COHAB,0
9407,2014,2,8002729314,24,0,COHAB,0
9408,2014,2,8002695114,24,0,COHAB,0
9409,2014,2,8002720614,24,0,COHAB,0
9410,2014,2,8002718114,24,0,COHAB,0
9411,2014,2,8002725814,24,0,COHAB,0
9412,2014,2,8002707014,24,0,COHAB,0
9413,2014,2,8002779014,25,0,COHAB,0
9414,2014,2,8002505814,20,0,COHAB,0
9415,2014,2,8002539014,20,0,COHAB,0
9416,2014,2,8002503514,20,0,COHAB,0
9417,2014,2,8002701114,24,0,COHAB,0
9418,2014,2,8002698014,24,0,COHAB,0
9419,2014,2,8002500614,20,0,COHAB,0
9420,2014,2,8002506414,20,0,COHAB,0
9421,2014,2,8002523614,20,0,COHAB,0
9422,2014,2,8002525914,20,0,COHAB,0
9423,2014,2,8002527114,20,0,COHAB,0
9424,2014,2,8002656614,21,0,COHAB,0
9425,2014,2,8002681014,24,0,COHAB,0
9426,2014,2,8002641914,21,0,COHAB,0
9427,2014,2,8002491714,20,0,COHAB,0
9428,2014,2,8002487014,20,0,COHAB,0
9429,2014,2,8002495214,20,0,COHAB,0
9430,2014,2,8002689114,24,0,COHAB,0
9431,2014,2,8002475114,20,0,COHAB,0
9432,2014,2,8002535414,20,0,COHAB,0
9433,2014,2,8002540814,20,0,COHAB,0
9434,2014,2,8002517614,20,0,COHAB,0
9435,2014,2,8002518214,20,0,COHAB,0
9436,2014,2,8002424814,19,0,COHAB,0
9437,2014,2,8002411314,19,0,COHAB,0
9438,2014,2,8002415914,19,0,COHAB,0
9439,2014,2,8002416514,19,0,COHAB,0
9440,2014,2,8002413614,19,0,COHAB,0
9441,2014,2,8002420214,19,0,COHAB,0
9442,2014,2,8002417114,19,0,COHAB,0
9443,2014,2,8002422514,19,0,COHAB,0
9444,2014,2,8002408214,19,0,COHAB,0
9445,2014,2,8002521314,20,0,COHAB,0
9446,2014,2,8002394114,19,0,COHAB,0
9447,2014,2,8002378614,19,0,COHAB,0
9448,2014,2,8002381714,19,0,COHAB,0
9449,2014,2,8002382314,19,0,COHAB,0
9450,2014,2,8002386914,19,0,COHAB,0
9451,2014,2,8002389814,19,0,COHAB,0
9452,2014,2,8002515314,20,0,COHAB,0
9453,2014,2,8002392914,19,0,COHAB,0
9454,2014,2,8002433714,19,0,COHAB,0
9455,2014,2,8002469114,20,0,COHAB,0
9456,2014,2,8002799114,25,0,COHAB,0
9457,2014,2,8002167514,14,0,COHAB,0
9458,2014,2,8002176414,14,0,COHAB,0
9459,2014,2,8002179314,14,0,COHAB,0
9460,2014,2,8002181814,14,0,COHAB,0
9461,2014,2,8002201914,14,0,COHAB,0
9462,2014,2,8002174114,14,0,COHAB,0
9463,2014,2,8002186014,14,0,COHAB,0
9464,2014,2,8002171214,14,0,COHAB,0
9465,2014,2,8002188214,14,0,COHAB,0
9466,2014,2,8002183014,14,0,COHAB,0
9467,2014,2,8002021014,12,0,COHAB,0
9468,2014,2,8002035114,12,0,COHAB,0
9469,2014,2,8002023314,12,0,COHAB,0
9470,2014,2,8002026214,12,0,COHAB,0
9471,2014,2,8002028514,12,0,COHAB,0
9472,2014,2,8001589314,6,0,COHAB,0
9473,2014,2,8001679214,7,0,COHAB,0
9474,2014,2,8001705314,7,0,COHAB,0
9475,2014,2,8001700114,7,0,COHAB,0
9476,2014,2,8001577514,6,0,COHAB,0
9477,2014,2,8001574614,6,0,COHAB,0
9478,2014,2,8001579814,6,0,COHAB,0
9479,2014,2,8001688114,7,0,COHAB,0
9480,2014,2,8001691214,7,0,COHAB,0
9481,2014,2,8001686914,7,0,COHAB,0
9482,2014,2,8001582914,6,0,COHAB,0
9483,2014,2,8001584114,6,0,COHAB,0
9484,2014,2,8001597614,6,0,COHAB,0
9485,2014,2,8001600714,6,0,COHAB,0
9486,2014,2,8001844314,10,0,COHAB,0
9487,2014,2,8001846614,10,0,COHAB,0
9488,2014,2,8001848914,10,0,COHAB,0
9489,2014,2,8001536714,6,0,COHAB,0
9490,2014,2,8001672814,7,0,COHAB,0
9491,2014,2,8001643814,7,0,COHAB,0
9492,2014,2,8001645014,7,0,COHAB,0
9493,2014,2,8001665114,7,0,COHAB,0
9494,2014,2,8001638414,7,0,COHAB,0
9495,2014,2,8001603614,6,0,COHAB,0
9496,2014,2,8001567014,6,0,COHAB,0
9497,2014,2,8001569214,6,0,COHAB,0
9498,2014,2,8001571714,6,0,COHAB,0
9499,2014,2,8001659114,7,0,COHAB,0
9500,2014,2,8001661614,7,0,COHAB,0
9501,2014,2,8001674014,7,0,COHAB,0
9502,2014,2,8001676314,7,0,COHAB,0
9503,2014,2,8001553914,6,0,COHAB,0
9504,2014,2,8001550014,6,0,COHAB,0
9505,2014,2,8001548514,6,0,COHAB,0
9506,2014,2,8001565714,6,0,COHAB,0
9507,2014,2,8001562814,6,0,COHAB,0
9508,2014,2,8001343414,3,0,COHAB,0
9509,2014,2,8001338014,3,0,COHAB,0
9510,2014,2,8001407214,4,0,COHAB,0
9511,2014,2,8001408914,4,0,COHAB,0
9512,2014,2,8001411014,4,0,COHAB,0
9513,2014,2,8001345714,3,0,COHAB,0
9514,2014,2,8001335114,3,0,COHAB,0
9515,2014,2,8001329114,3,0,COHAB,0
9516,2014,2,8001334514,3,0,COHAB,0
9517,2014,2,8001331614,3,0,COHAB,0
9518,2014,2,8001341114,3,0,COHAB,0
9519,2014,2,8001347014,3,0,COHAB,0
9520,2014,2,8001349214,3,0,COHAB,0
9521,2014,2,8001596014,6,0,COHAB,0
9522,2014,1,8001027514,27,0,COHAB,0
9523,2014,1,8000534014,14,0,COHAB,0
9524,2014,1,8001179014,30,0,COHAB,0
9525,2014,1,8001182014,30,0,COHAB,0
9526,2014,1,8001175414,30,0,COHAB,0
9527,2014,1,8001171914,30,0,COHAB,0
9528,2014,1,8001160714,30,0,COHAB,0
9529,2014,1,8001167114,30,0,COHAB,0
9530,2014,1,8001071414,28,0,COHAB,0
9531,2014,1,8001162014,30,0,COHAB,0
9532,2014,1,8001177714,30,0,COHAB,0
9533,2014,1,8001150114,30,0,COHAB,0
9534,2014,1,8001003914,27,0,COHAB,0
9535,2014,1,8001156014,30,0,COHAB,0
9536,2014,1,8001248114,30,0,COHAB,0
9537,2014,1,8001245214,30,0,COHAB,0
9538,2014,1,8001242314,30,0,COHAB,0
9539,2014,1,8001243014,30,0,COHAB,0
9540,2014,1,8000990614,24,0,COHAB,0
9541,2014,1,8001173114,30,0,COHAB,0
9542,2014,1,8000803114,22,0,COHAB,0
9543,2014,1,8000805414,22,0,COHAB,0
9544,2014,1,8000822614,22,0,COHAB,0
9545,2014,1,8000794214,22,0,COHAB,0
9546,2014,1,8000792014,22,0,COHAB,0
9547,2014,1,8000796514,22,0,COHAB,0
9548,2014,1,8000810814,22,0,COHAB,0
9549,2014,1,8000799414,22,0,COHAB,0
9550,2014,1,8000809014,22,0,COHAB,0
9551,2014,1,8000807714,22,0,COHAB,0
9552,2014,1,8000797114,22,0,COHAB,0
9553,2014,1,8000933214,24,0,COHAB,0
9554,2013,12,8018437913,12,0,COHAB,0
9555,2013,12,8018351713,11,0,COHAB,0
9556,2013,12,8018393113,12,0,COHAB,0
9557,2013,12,8018956613,22,0,COHAB,0
9558,2013,11,8017390913,5,0,COHAB,0
9559,2013,11,8017361913,4,0,COHAB,0
9560,2013,11,8017606113,13,0,COHAB,0
9561,2013,11,8017737913,20,0,COHAB,0
9562,2013,11,8017767513,21,0,COHAB,0
9563,2013,10,8016949213,17,0,COHAB,1
9564,2013,10,8017121813,25,0,COHAB,0
9565,2013,10,8015679113,2,0,COHAB,1
9566,2013,10,8016669013,10,0,COHAB,1
9567,2013,10,8015680013,2,0,COHAB,1
9568,2013,10,8016292313,2,0,COHAB,0
9569,2013,10,8016772513,14,0,COHAB,0
9570,2013,10,8016770213,14,0,COHAB,0
9571,2013,10,8016768813,14,0,COHAB,0
9572,2012,7,8004718212,2,0,COHAB,1
9573,2012,7,8005048012,7,0,COHAB,1
9574,2012,6,8004424912,25,0,COHAB,0
9575,2012,6,8003718912,14,0,COHAB,1
9576,2012,6,8004236812,20,0,COHAB,0
9577,2012,6,8004264112,20,0,COHAB,0
9578,2012,6,8004090312,19,0,COHAB,0
9579,2013,9,8014729513,3,0,COHAB,1
9580,2013,9,8014646213,2,0,COHAB,0
9581,2013,9,8014925913,6,0,COHAB,0
9582,2013,9,8014933113,6,0,COHAB,0
9583,2013,9,8016170513,26,0,COHAB,0
9584,2013,9,8014920713,6,0,COHAB,0
9585,2013,9,8015248013,12,0,COHAB,0
9586,2013,9,8016018913,23,0,COHAB,0
9587,2012,6,8003264812,2,0,COHAB,1
9588,2012,6,8004126812,19,0,COHAB,0
9589,2012,6,8004230012,20,0,COHAB,0
9590,2012,6,8003513812,13,0,COHAB,0
9591,2012,6,8004660412,29,0,COHAB,1
9592,2013,8,8013729113,21,0,COHAB,1
9593,2013,8,8013234213,19,0,COHAB,0
9594,2013,8,8014121713,26,0,COHAB,0
9595,2013,8,8011014513,2,0,COHAB,1
9596,2013,8,8013233613,19,0,COHAB,0
9597,2013,8,8013732213,21,0,COHAB,0
9598,2012,6,8003773012,14,0,COHAB,0
9599,2012,6,8004256912,20,0,COHAB,1
9600,2012,6,8003631012,14,0,COHAB,1
9601,2012,6,8004178812,19,0,COHAB,0
9602,2012,5,8001444912,8,0,COHAB,0
9603,2012,5,8002343112,11,0,COHAB,1
9604,2012,5,8003050812,29,0,COHAB,0
9605,2012,5,8002535812,16,0,COHAB,0
9606,2012,5,8002533512,16,0,COHAB,1
9607,2012,5,8002000712,3,0,COHAB,0
9608,2012,5,8002699012,22,0,COHAB,0
9609,2012,5,8002492712,15,0,COHAB,1
9610,2012,5,8001671512,11,0,COHAB,0
9611,2012,5,8002651812,21,0,COHAB,0
9612,2012,5,8002856912,24,0,COHAB,0
9613,2012,5,8002913212,25,0,COHAB,0
9614,2012,5,8002122512,7,0,COHAB,0
9615,2013,8,8013381513,20,0,COHAB,1
9616,2013,8,8013947913,22,0,COHAB,0
9617,2013,8,8014263613,28,0,COHAB,1
9618,2013,8,8014517813,30,0,COHAB,0
9619,2012,5,8002825612,24,0,COHAB,0
9620,2012,5,8008042312,7,0,COHAB,0
9621,2012,5,8002781912,23,0,COHAB,0
9622,2012,4,8001559012,20,0,COHAB,1
9623,2012,4,8001525912,19,0,COHAB,1
9624,2012,4,8001533112,20,0,COHAB,0
9625,2012,4,8001282912,11,0,COHAB,0
9626,2012,4,8001646012,25,0,COHAB,0
9627,2012,4,8001600012,24,0,COHAB,0
9628,2012,4,8001599212,24,0,COHAB,0
9629,2012,4,8001223212,10,0,COHAB,0
9630,2013,7,8010107013,25,0,COHAB,0
9631,2013,7,8008799513,3,0,COHAB,1
9632,2013,7,8008692613,2,0,COHAB,1
9633,2013,7,8010109213,25,0,COHAB,0
9634,2013,7,8010110013,25,0,COHAB,0
9635,2013,7,8009792413,19,0,COHAB,1
9636,2013,7,8009616113,17,0,COHAB,1
9637,2013,7,8009812513,21,0,COHAB,0
9638,2013,7,8009481913,18,0,COHAB,1
9639,2013,7,8009694213,18,0,COHAB,0
9640,2013,7,8009267713,11,0,COHAB,1
9641,2013,7,8008865813,4,0,COHAB,1
9642,2013,7,8009135313,9,0,COHAB,0
