,ID,event
8367,8065338816,1
8368,8065338617,0
8369,8065338219,0
8370,8065330517,0
8371,8065328918,0
8372,8065326618,0
8373,8065321418,0
8374,8065319117,0
8375,8065317718,0
8376,8065313118,0
8377,8065311017,0
8378,8065292617,0
8379,8065284317,1
8380,8065275417,0
8381,8065275019,0
8382,8065271917,0
8383,8065260717,1
8384,8065257816,0
8385,8065245419,0
8386,8065243119,0
8387,8065209819,0
8388,8065207917,0
8389,8065207718,0
8390,8065204116,0
8391,8065200417,0
8392,8065190917,0
8393,8065190917,0
8394,8065178519,0
8395,8065174317,0
8396,8065171019,0
8397,8065170618,0
8398,8065154217,0
8399,8065145317,0
8400,8065139317,0
8401,8065139118,0
8402,8065128117,0
8403,8065126917,1
8404,8065100818,0
8405,8065065818,1
8406,8065065116,0
8407,8065063916,0
8408,8065053316,0
8409,8065047819,0
8410,8065040717,0
8411,8065032218,0
8412,8065021416,0
8413,8065014617,0
8414,8065014418,0
8415,8065010017,0
8416,8064994717,0
8417,8064992417,1
8418,8064987918,0
8419,8064987918,0
8420,8064986019,0
8421,8064977119,0
8422,8064971319,0
8423,8064963019,0
8424,8064959717,0
8425,8064958918,0
8426,8064951219,0
8427,8064944116,0
8428,8064942717,0
8429,8064938619,0
8430,8064924718,1
8431,8064912216,0
8432,8064910419,0
8433,8064906719,0
8434,8064901917,0
8435,8064901016,0
8436,8064900919,0
8437,8064898419,0
8438,8064896318,0
8439,8064891019,0
8440,8064870617,0
8441,8064870418,0
8442,8064862516,0
8443,8064856019,0
8444,8064846419,0
8445,8064844318,0
8446,8064840818,0
8447,8064819216,0
8448,8064816819,0
8449,8064813919,0
8450,8064813919,1
8451,8064806816,0
8452,8064802719,1
8453,8064799017,0
8454,8064799017,0
8455,8064796017,0
8456,8064793117,0
8457,8064788817,1
8458,8064788817,0
8459,8064788618,0
8460,8064779016,1
8461,8064769118,0
8462,8064764117,0
8463,8064763119,1
8464,8064762917,1
8465,8064756917,0
8466,8064752019,0
8467,8064748219,0
8468,8064741819,0
8469,8064730017,1
8470,8064730017,0
8471,8064729316,0
8472,8064726018,0
8473,8064724619,0
8474,8064724619,0
8475,8064712819,0
8476,8064710718,0
8477,8064709719,0
8478,8064704917,0
8479,8064702418,0
8480,8064687319,1
8481,8064686918,0
8482,8064672619,0
8483,8064664319,0
8484,8064663017,0
8485,8064660819,0
8486,8064657017,0
8487,8064641916,0
8488,8064638219,0
8489,8064616919,0
8490,8064611719,0
8491,8064607019,1
8492,8064597419,0
8493,8064576017,0
8494,8064573316,1
8495,8064571718,0
8496,8064567117,0
8497,8064565917,0
8498,8064565519,0
8499,8064563219,0
8500,8064559519,0
8501,8064556619,0
8502,8064551618,0
8503,8064546019,0
8504,8064544819,1
8505,8064544819,0
8506,8064540219,0
8507,8064540219,1
8508,8064536519,0
8509,8064533017,0
8510,8064523616,0
8511,8064521117,0
8512,8064507917,0
8513,8064501017,0
8514,8064498619,0
8515,8064497317,0
8516,8064492117,0
8517,8064483217,0
8518,8064478718,0
8519,8064461718,0
8520,8064453816,0
8521,8064453816,1
8522,8064427517,0
8523,8064418418,0
8524,8064415717,0
8525,8064412817,0
8526,8064380718,0
8527,8064374917,0
8528,8064372418,0
8529,8064366418,0
8530,8064364317,0
8531,8064355218,0
8532,8064350217,0
8533,8064339917,0
8534,8064330117,0
8535,8064304918,0
8536,8064298017,0
8537,8064286018,0
8538,8064286018,0
8539,8064279617,0
8540,8064279617,0
8541,8064279617,0
8542,8064274417,0
8543,8064270917,0
8544,8064270718,0
8545,8064268417,0
8546,8064266117,0
8547,8064264917,0
8548,8064262617,0
8549,8064260317,0
8550,8064257217,0
8551,8064257018,1
8552,8064255017,0
8553,8064253717,0
8554,8064251417,0
8555,8064249017,0
8556,8064248516,0
8557,8064247717,0
8558,8064245417,1
8559,8064245417,0
8560,8064243117,0
8561,8064218916,0
8562,8064216417,0
8563,8064206718,0
8564,8064202118,0
8565,8064194017,0
8566,8064185117,0
8567,8064173118,0
8568,8064172717,0
8569,8064162018,0
8570,8064160016,0
8571,8064158616,0
8572,8064157618,0
8573,8064152816,0
8574,8064150516,0
8575,8064148016,0
8576,8064145818,0
8577,8064139017,0
8578,8064127117,0
8579,8064089416,0
8580,8064089416,1
8581,8064084216,1
8582,8064055918,0
8583,8064055017,0
8584,8064050718,0
8585,8064042816,0
8586,8064036816,0
8587,8064032216,0
8588,8064032017,0
8589,8064030016,0
8590,8064028516,0
8591,8064026017,0
8592,8064025616,0
8593,8064024817,0
8594,8064019417,0
8595,8064008217,0
8596,8064005118,0
8597,8063982517,0
8598,8063969917,1
8599,8063967617,1
8600,8063967617,0
8601,8063967219,0
8602,8063966116,0
8603,8063965019,0
8604,8063941518,0
8605,8063938418,0
8606,8063936118,0
8607,8063931316,1
8608,8063929518,0
8609,8063927417,1
8610,8063923016,0
8611,8063923016,1
8612,8063918517,0
8613,8063915617,0
8614,8063892617,0
8615,8063845618,0
8616,8063841416,0
8617,8063819717,0
8618,8063816817,0
8619,8063809117,0
8620,8063807917,0
8621,8063805617,0
8622,8063766017,0
8623,8063756716,0
8624,8063756318,0
8625,8063752818,0
8626,8063740117,0
8627,8063738518,0
8628,8063735817,0
8629,8063735016,0
8630,8063731217,1
8631,8063731018,0
8632,8063731018,0
8633,8063726718,0
8634,8063726718,0
8635,8063721518,0
8636,8063715518,0
8637,8063708017,0
8638,8063703718,0
8639,8063690019,0
8640,8063678019,0
8641,8063674016,0
8642,8063673217,0
8643,8063666816,0
8644,8063651917,0
8645,8063647117,0
8646,8063636818,0
8647,8063630316,0
8648,8063626417,0
8649,8063620617,0
8650,8063620418,0
8651,8063599717,0
8652,8063587718,0
8653,8063586217,0
8654,8063582717,0
8655,8063579418,0
8656,8063573618,0
8657,8063566018,0
8658,8063532017,0
8659,8063530518,0
8660,8063523017,0
8661,8063520316,0
8662,8063518916,0
8663,8063513517,0
8664,8063507517,1
8665,8063501518,0
8666,8063495916,0
8667,8063457817,0
8668,8063451017,0
8669,8063396917,0
8670,8063385717,0
8671,8063382817,0
8672,8063382817,0
8673,8063357317,0
8674,8063355918,0
8675,8063353817,1
8676,8063351517,0
8677,8063331417,0
8678,8063331218,0
8679,8063325218,0
8680,8063311118,1
8681,8063306818,0
8682,8063303918,0
8683,8063297918,0
8684,8063297216,0
8685,8063289618,0
8686,8063278816,0
8687,8063275518,0
8688,8063250616,1
8689,8063243817,0
8690,8063237016,0
8691,8063234718,0
8692,8063219818,0
8693,8063212517,0
8694,8063209616,0
8695,8063206517,0
8696,8063203816,0
8697,8063203617,0
8698,8063195317,0
8699,8063193216,0
8700,8063190018,0
8701,8063187216,0
8702,8063185817,0
8703,8063180418,0
8704,8063164918,0
8705,8063162817,0
8706,8063153917,0
8707,8063137317,0
8708,8063130917,0
8709,8063129918,0
8710,8063103316,0
8711,8063086017,0
8712,8063072718,0
8713,8063065217,0
8714,8063046817,0
8715,8063044517,0
8716,8063032717,0
8717,8063029617,0
8718,8063005818,0
8719,8062999018,0
8720,8062990417,0
8721,8062986916,0
8722,8062972816,0
8723,8062968718,0
8724,8062958317,0
8725,8062955218,0
8726,8062927216,0
8727,8062910918,0
8728,8062908617,0
8729,8062898918,0
8730,8062898017,0
8731,8062896817,0
8732,8062896817,0
8733,8062893917,1
8734,8062878017,0
8735,8062870917,0
8736,8062861017,0
8737,8062855116,0
8738,8062855017,0
8739,8062844016,0
8740,8062836716,0
8741,8062828018,0
8742,8062825317,0
8743,8062821817,0
8744,8062818717,0
8745,8062802317,0
8746,8062792817,0
8747,8062778517,0
8748,8062742017,0
8749,8062731917,0
8750,8062719917,0
8751,8062708518,0
8752,8062702917,0
8753,8062696718,0
8754,8062676016,0
8755,8062673718,0
8756,8062660417,0
8757,8062651517,0
8758,8062636418,0
8759,8062627717,0
8760,8062627717,0
8761,8062615718,0
8762,8062610518,0
8763,8062587318,0
8764,8062575518,0
8765,8062571316,0
8766,8062566618,0
8767,8062561816,1
8768,8062559316,0
8769,8062536117,0
8770,8062519818,0
8771,8062513117,0
8772,8062512716,0
8773,8062507117,0
8774,8062502116,0
8775,8062496017,0
8776,8062494717,0
8777,8062494717,0
8778,8062486417,0
8779,8062486417,0
8780,8062484018,0
8781,8062473017,0
8782,8062464918,0
8783,8062446217,0
8784,8062438017,0
8785,8062428417,0
8786,8062420317,0
8787,8062417217,0
8788,8062406017,0
8789,8062404618,0
8790,8062404618,0
8791,8062394217,0
8792,8062388217,0
8793,8062387418,0
8794,8062386017,0
8795,8062383017,0
8796,8062368018,0
8797,8062355717,0
8798,8062355717,0
8799,8062344517,0
8800,8062344517,0
8801,8062340116,0
8802,8062337917,0
8803,8062329617,0
8804,8062318417,0
8805,8062318019,0
8806,8062312617,0
8807,8062309318,0
8808,8062302017,0
8809,8062295417,0
8810,8062281516,0
8811,8062278018,0
8812,8062276017,0
8813,8062272218,0
8814,8062260418,0
8815,8062248418,0
8816,8062245717,0
8817,8062232018,0
8818,8062227917,0
8819,8062225219,0
8820,8062216717,0
8821,8062188118,0
8822,8062173816,0
8823,8062173617,0
8824,8062172619,0
8825,8062154117,0
8826,8062146917,0
8827,8062137017,0
8828,8062127417,0
8829,8062124716,0
8830,8062113118,0
8831,8062108017,0
8832,8062107019,0
8833,8062098417,0
8834,8062080419,0
8835,8062065917,0
8836,8062056619,0
8837,8062047719,0
8838,8062041018,0
8839,8062037318,0
8840,8062035919,0
8841,8062035919,0
8842,8062024719,1
8843,8062024719,0
8844,8062023218,0
8845,8062021117,1
8846,8062008517,0
8847,8061995919,0
8848,8061975117,0
8849,8061963019,0
8850,8061961017,0
8851,8061957317,0
8852,8061944917,0
8853,8061939517,1
8854,8061938519,0
8855,8061933916,0
8856,8061927717,0
8857,8061919417,0
8858,8061919019,0
8859,8061919019,0
8860,8061917117,0
8861,8061917018,0
8862,8061913617,0
8863,8061904518,0
8864,8061891217,0
8865,8061880719,0
8866,8061871018,0
8867,8061869717,0
8868,8061865117,0
8869,8061862217,0
8870,8061855219,0
8871,8061852518,1
8872,8061847019,0
8873,8061842117,0
8874,8061840718,0
8875,8061839719,0
8876,8061836819,0
8877,8061836819,0
8878,8061831818,0
8879,8061831818,0
8880,8061831619,0
8881,8061831017,0
8882,8061825619,0
8883,8061824317,0
8884,8061813117,0
8885,8061798217,0
8886,8061797219,0
8887,8061789317,0
8888,8061784819,0
8889,8061781217,0
8890,8061777517,0
8891,8061777318,1
8892,8061774418,1
8893,8061774418,0
8894,8061773017,0
8895,8061773017,0
8896,8061772516,0
8897,8061764017,0
8898,8061762817,1
8899,8061757417,0
8900,8061756016,0
8901,8061754517,1
8902,8061752217,0
8903,8061750017,0
8904,8061750017,0
8905,8061748517,0
8906,8061746217,0
8907,8061744818,1
8908,8061744017,0
8909,8061742717,0
8910,8061740417,0
8911,8061738017,0
8912,8061737118,0
8913,8061736717,0
8914,8061734218,0
8915,8061734019,0
8916,8061731517,0
8917,8061729017,0
8918,8061727817,0
8919,8061727817,0
8920,8061727618,0
8921,8061725517,0
8922,8061723217,0
8923,8061722418,0
8924,8061721017,0
8925,8061719517,0
8926,8061717217,0
8927,8061715017,0
8928,8061712918,0
8929,8061710016,0
8930,8061703117,0
8931,8061694018,0
8932,8061693617,0
8933,8061690717,0
8934,8061689519,0
8935,8061689519,0
8936,8061670418,0
8937,8061658617,0
8938,8061650716,0
8939,8061641617,0
8940,8061626717,0
8941,8061615318,0
8942,8061612617,0
8943,8061603717,0
8944,8061585519,0
8945,8061565817,0
8946,8061565817,1
8947,8061557517,0
8948,8061553116,1
8949,8061536419,0
8950,8061532217,0
8951,8061520019,0
8952,8061520019,0
8953,8061492017,0
8954,8061489017,0
8955,8061482517,0
8956,8061479218,0
8957,8061477117,0
8958,8061474217,0
8959,8061473816,0
8960,8061472017,0
8961,8061468018,0
8962,8061463017,0
8963,8061460117,0
8964,8061448117,0
8965,8061445217,0
8966,8061442317,0
8967,8061436317,0
8968,8061431117,0
8969,8061428017,0
8970,8061422217,0
8971,8061420017,0
8972,8061417917,0
8973,8061415617,0
8974,8061410417,0
8975,8061404218,0
8976,8061403817,0
8977,8061401517,0
8978,8061399918,0
8979,8061396117,0
8980,8061389716,1
8981,8061382017,0
8982,8061382017,1
8983,8061373117,0
8984,8061367117,0
8985,8061365016,0
8986,8061361317,0
8987,8061361317,0
8988,8061360916,0
8989,8061358217,0
8990,8061353017,0
8991,8061341217,0
8992,8061335217,0
8993,8061335217,0
8994,8061331717,0
8995,8061328617,0
8996,8061321117,0
8997,8061292316,0
8998,8061291318,0
8999,8061287817,0
9000,8061281818,0
9001,8061275017,0
9002,8061269017,0
9003,8061259417,0
9004,8061257316,0
9005,8061249718,0
9006,8061242218,0
9007,8061240117,0
9008,8061238916,0
9009,8061228117,0
9010,8061222317,0
9011,8061215717,0
9012,8061215717,0
9013,8061214918,0
9014,8061205018,0
9015,8061196217,0
9016,8061196217,0
9017,8061186717,0
9018,8061172617,0
9019,8061158317,0
9020,8061155417,0
9021,8061155417,0
9022,8061152517,0
9023,8061140717,0
9024,8061138416,0
9025,8061131016,0
9026,8061128916,0
9027,8061122718,0
9028,8061115018,0
9029,8061109217,0
9030,8061099717,0
9031,8061097417,0
9032,8061097218,0
9033,8061095316,0
9034,8061095117,1
9035,8061094318,0
9036,8061093917,0
9037,8061091418,0
9038,8061089117,1
9039,8061086217,0
9040,8061084818,0
9041,8061082717,0
9042,8061079617,0
9043,8061052918,0
9044,8061049017,0
9045,8061033617,0
9046,8061027816,0
9047,8061025516,0
9048,8061022417,0
9049,8061021618,0
9050,8061018518,0
9051,8061017216,0
9052,8061009817,0
9053,8061008018,0
9054,8061006917,0
9055,8061002317,0
9056,8061001319,0
9057,8060983918,0
9058,8060981016,1
9059,8060974117,0
9060,8060955717,0
9061,8060943016,0
9062,8060937016,0
9063,8060937016,0
9064,8060932717,0
9065,8060925918,0
9066,8060919017,0
9067,8060919017,0
9068,8060919017,1
9069,8060914917,0
9070,8060907217,0
9071,8060904118,1
9072,8060904118,0
9073,8060896017,0
9074,8060890217,0
9075,8060871817,0
9076,8060857517,0
9077,8060844918,0
9078,8060829117,0
9079,8060821017,0
9080,8060807817,1
9081,8060798917,0
9082,8060794317,0
9083,8060787916,0
9084,8060785417,0
9085,8060785019,0
9086,8060780217,0
9087,8060777117,0
9088,8060770717,1
9089,8060768217,0
9090,8060765317,0
9091,8060763017,0
9092,8060749817,0
9093,8060747517,0
9094,8060734017,0
9095,8060728017,0
9096,8060718517,0
9097,8060713118,0
9098,8060711017,0
9099,8060707317,0
9100,8060707317,0
9101,8060695517,0
9102,8060687217,0
9103,8060674419,0
9104,8060670217,0
9105,8060652417,0
9106,8060648717,0
9107,8060642718,0
9108,8060637716,0
9109,8060635217,0
9110,8060635217,0
9111,8060628816,0
9112,8060626317,0
9113,8060616817,0
9114,8060616817,0
9115,8060602717,0
9116,8060599617,0
9117,8060599418,0
9118,8060596717,0
9119,8060579517,0
9120,8060575017,0
9121,8060571417,0
9122,8060550518,0
9123,8060550319,0
9124,8060547219,0
9125,8060539317,0
9126,8060530617,0
9127,8060525416,0
9128,8060525217,0
9129,8060521319,0
9130,8060497016,0
9131,8060496018,0
9132,8060492717,0
9133,8060487317,0
9134,8060487317,1
9135,8060483618,0
9136,8060472617,0
9137,8060470317,1
9138,8060469318,0
9139,8060468917,0
9140,8060466617,0
9141,8060466617,0
9142,8060460817,0
9143,8060449417,0
9144,8060443617,0
9145,8060434319,0
9146,8060431817,0
9147,8060431817,0
9148,8060431618,0
9149,8060429317,0
9150,8060427017,0
9151,8060427017,1
9152,8060425817,0
9153,8060425817,1
9154,8060425419,0
9155,8060425419,1
9156,8060423119,1
9157,8060423119,0
9158,8060420617,0
9159,8060420219,0
9160,8060418819,0
9161,8060417517,0
9162,8060415217,0
9163,8060413017,0
9164,8060409217,0
9165,8060406317,0
9166,8060406317,0
9167,8060403417,0
9168,8060401819,0
9169,8060401117,0
9170,8060399717,0
9171,8060393917,0
9172,8060391617,0
9173,8060386217,0
9174,8060383516,0
9175,8060383317,0
9176,8060381216,0
9177,8060378017,0
9178,8060376717,0
9179,8060360317,0
9180,8060357217,0
9181,8060357217,0
9182,8060354118,1
9183,8060354019,0
9184,8060348317,0
9185,8060345417,0
9186,8060335917,0
9187,8060332818,0
9188,8060329917,0
9189,8060324717,0
9190,8060322417,0
9191,8060320018,0
9192,8060319317,0
9193,8060315817,0
9194,8060307318,0
9195,8060279018,0
9196,8060270019,0
9197,8060264417,0
9198,8060264019,0
9199,8060254917,0
9200,8060254917,0
9201,8060254519,0
9202,8060250317,0
9203,8060250019,0
9204,8060247217,0
9205,8060244118,0
9206,8060242918,0
9207,8060233117,0
9208,8060227819,0
9209,8060216017,0
9210,8060207017,0
9211,8060205817,0
9212,8060199817,0
9213,8060197318,0
9214,8060192317,0
9215,8060188418,0
9216,8060187017,0
9217,8060185518,0
9218,8060181117,0
9219,8060175819,0
9220,8060174517,0
9221,8060171418,0
9222,8060162717,0
9223,8060160218,0
9224,8060158818,0
9225,8060158017,0
9226,8060157516,0
9227,8060156518,0
9228,8060155017,0
9229,8060152117,0
9230,8060150016,0
9231,8060148616,0
9232,8060147817,0
9233,8060142617,0
9234,8060133717,0
9235,8060131417,0
9236,8060128118,0
9237,8060124618,0
9238,8060123117,0
9239,8060122318,0
9240,8060121917,0
9241,8060119218,0
9242,8060117018,0
9243,8060115917,0
9244,8060107617,0
9245,8060102218,0
9246,8060100018,0
9247,8060092718,0
9248,8060091217,0
9249,8060080719,0
9250,8060080017,0
9251,8060069916,0
9252,8060066817,0
9253,8060063917,0
9254,8060054017,0
9255,8060051017,0
9256,8060051017,0
9257,8060045216,0
9258,8060038417,0
9259,8060037016,0
9260,8060036018,0
9261,8060034917,0
9262,8060034917,0
9263,8060021218,0
9264,8060013117,0
9265,8060006517,0
9266,8060000717,0
9267,8059993418,0
9268,8059981817,0
9269,8059980018,0
9270,8059975618,0
9271,8059971217,0
9272,8059968018,0
9273,8059965018,0
9274,8059963818,0
9275,8059960216,0
9276,8059960216,1
9277,8059957017,0
9278,8059953417,0
9279,8059953417,0
9280,8059953218,0
9281,8059952618,0
9282,8059950517,0
9283,8059947417,0
9284,8059932717,0
9285,8059932518,1
9286,8059925216,1
9287,8059924417,1
9288,8059918417,0
9289,8059916117,0
9290,8059916117,0
9291,8059915318,0
9292,8059887117,0
9293,8059884018,1
9294,8059884018,0
9295,8059880717,0
9296,8059869317,0
9297,8059856718,1
9298,8059855217,1
9299,8059843417,0
9300,8059838017,0
9301,8059838017,0
9302,8059833917,1
9303,8059829316,0
9304,8059824017,0
9305,8059822717,0
9306,8059816717,0
9307,8059811517,0
9308,8059811517,0
9309,8059791417,0
9310,8059788317,0
9311,8059785417,0
9312,8059785417,0
9313,8059783117,0
9314,8059783018,0
9315,8059781917,0
9316,8059778817,0
9317,8059777018,0
9318,8059777018,1
9319,8059776517,0
9320,8059774217,0
9321,8059765317,0
9322,8059761618,0
9323,8059760316,0
9324,8059758717,0
9325,8059749817,0
9326,8059744617,0
9327,8059742317,0
9328,8059742118,0
9329,8059742118,0
9330,8059731117,0
9331,8059731018,0
9332,8059721617,1
9333,8059721418,0
9334,8059721418,0
9335,8059704218,0
9336,8059703817,0
9337,8059675417,0
9338,8059667117,0
9339,8059661118,0
9340,8059634617,0
9341,8059631518,0
9342,8059626317,0
9343,8059625916,0
9344,8059623616,0
9345,8059623417,0
9346,8059619518,0
9347,8059614318,0
9348,8059592117,0
9349,8059589017,0
9350,8059561917,0
9351,8059559417,1
9352,8059527517,0
9353,8059522317,0
9354,8059522317,0
9355,8059519416,0
9356,8059516516,0
9357,8059511117,0
9358,8059511018,1
9359,8059511018,0
9360,8059505316,0
9361,8059503519,1
9362,8059503016,0
9363,8059495418,1
9364,8059461417,0
9365,8059444217,0
9366,8059436017,0
9367,8059428717,0
9368,8059423517,0
9369,8059420617,0
9370,8059412118,0
9371,8059411319,0
9372,8059410216,0
9373,8059402618,0
9374,8059394517,1
9375,8059394517,0
9376,8059381216,0
9377,8059374417,0
9378,8059365517,0
9379,8059363416,0
9380,8059360317,0
9381,8059356617,1
9382,8059349116,0
9383,8059349017,0
9384,8059343018,0
9385,8059340217,0
9386,8059339218,0
9387,8059337316,0
9388,8059337117,0
9389,8059334217,1
9390,8059334217,0
9391,8059327617,1
9392,8059325317,0
9393,8059321817,0
9394,8059312718,0
9395,8059307318,0
9396,8059299217,0
9397,8059284318,0
9398,8059284318,0
9399,8059276217,1
9400,8059269617,0
9401,8059269418,0
9402,8059217418,0
9403,8059214518,0
9404,8059211016,1
9405,8059207017,0
9406,8059204117,0
9407,8059204117,0
9408,8059192118,0
9409,8059188418,0
9410,8059187017,0
9411,8059179717,0
9412,8059173917,0
9413,8059171617,0
9414,8059169117,0
9415,8059165617,0
9416,8059165617,0
9417,8059163516,0
9418,8059163317,0
9419,8059162518,0
9420,8059155918,0
9421,8059150917,0
9422,8059148417,0
9423,8059144917,0
9424,8059134118,0
9425,8059131417,0
9426,8059129017,0
9427,8059114018,0
9428,8059108217,0
9429,8059101817,0
9430,8059089817,0
9431,8059089618,0
9432,8059085018,0
9433,8059083818,0
9434,8059083017,0
9435,8059080719,0
9436,8059077818,0
9437,8059071117,0
9438,8059071018,0
9439,8059071018,1
9440,8059056018,0
9441,8059054017,0
9442,8059050417,0
9443,8059046518,1
9444,8059037618,0
9445,8059036117,0
9446,8059034917,0
9447,8059031017,0
9448,8059029517,0
9449,8059029517,0
9450,8059029517,1
9451,8059023717,0
9452,8059019818,0
9453,8059018317,1
9454,8059015417,0
9455,8059014618,0
9456,8059013117,0
9457,8059013117,0
9458,8059009417,0
9459,8059009417,1
9460,8059009417,0
9461,8059007117,0
9462,8059002017,0
9463,8059000319,0
9464,8058993416,0
9465,8058988917,0
9466,8058986617,1
9467,8058984317,0
9468,8058983916,0
9469,8058981417,1
9470,8058979017,0
9471,8058977717,0
9472,8058975417,0
9473,8058972517,0
9474,8058970217,0
9475,8058968817,0
9476,8058966517,0
9477,8058966318,0
9478,8058964217,0
9479,8058964217,1
9480,8058964217,0
9481,8058964018,0
9482,8058962818,0
9483,8058961317,0
9484,8058959718,0
9485,8058959718,1
9486,8058956017,0
9487,8058954717,0
9488,8058952218,0
9489,8058949317,0
9490,8058947918,0
9491,8058947918,0
9492,8058947017,0
9493,8058945817,1
9494,8058942917,1
9495,8058942718,0
9496,8058940617,0
9497,8058938117,0
9498,8058936917,0
9499,8058934617,1
9500,8058932317,0
9501,8058932118,0
9502,8058930918,0
9503,8058930017,0
9504,8058928617,1
9505,8058927818,0
9506,8058926317,1
9507,8058925518,0
9508,8058924719,0
9509,8058924017,0
9510,8058922817,1
9511,8058922618,0
9512,8058922419,0
9513,8058920517,0
9514,8058920318,1
9515,8058918017,1
9516,8058917218,0
9517,8058917218,0
9518,8058916817,0
9519,8058915018,0
9520,8058914517,1
9521,8058913718,0
9522,8058913519,0
9523,8058913519,0
9524,8058912217,1
9525,8058911418,0
9526,8058911418,1
9527,8058910017,1
9528,8058910017,0
9529,8058910017,0
9530,8058909819,1
9531,8058909819,0
9532,8058909316,0
9533,8058907917,0
9534,8058905617,0
9535,8058903317,0
9536,8058901017,1
9537,8058899617,1
9538,8058897317,0
9539,8058895017,1
9540,8058890917,0
9541,8058887817,0
9542,8058882617,0
9543,8058882617,1
9544,8058880317,0
9545,8058877018,0
9546,8058869017,0
9547,8058861917,0
9548,8058848018,0
9549,8058842019,1
9550,8058842019,0
9551,8058840117,1
9552,8058832917,1
9553,8058819217,0
9554,8058816317,1
9555,8058812817,0
9556,8058812016,0
9557,8058804318,0
9558,8058803016,0
9559,8058794017,1
9560,8058789617,0
9561,8058780718,0
9562,8058762017,1
9563,8058754817,1
9564,8058751917,0
9565,8058744217,0
9566,8058744217,1
9567,8058742017,1
9568,8058740717,1
9569,8058732218,0
9570,8058727216,0
9571,8058727216,0
9572,8058714617,0
9573,8058712516,1
9574,8058708617,0
9575,8058695117,1
9576,8058681017,0
9577,8058674218,0
9578,8058673817,1
9579,8058666018,0
9580,8058663416,1
9581,8058658718,0
9582,8058654317,1
9583,8058653916,1
9584,8058652918,0
9585,8058647717,0
9586,8058647518,0
9587,8058645218,0
9588,8058643018,0
9589,8058639218,0
9590,8058634217,0
9591,8058627617,0
9592,8058625317,0
9593,8058623918,0
9594,8058620117,0
9595,8058616417,0
9596,8058615618,0
9597,8058611217,1
9598,8058601717,0
9599,8058598617,0
9600,8058598617,1
9601,8058598617,0
9602,8058590517,1
9603,8058588017,0
9604,8058586817,0
9605,8058578517,0
9606,8058575418,0
9607,8058574017,0
9608,8058572717,1
9609,8058570417,0
9610,8058568017,0
9611,8058566717,1
9612,8058564417,1
9613,8058564417,0
9614,8058562117,1
9615,8058560917,1
9616,8058558417,0
9617,8058556117,0
9618,8058554917,1
9619,8058552617,0
9620,8058552219,0
9621,8058549517,1
9622,8058545017,1
9623,8058545017,0
9624,8058539017,1
9625,8058539017,0
9626,8058538019,0
9627,8058537717,1
9628,8058537717,0
9629,8058531917,1
9630,8058529417,1
9631,8058527316,0
9632,8058526517,0
9633,8058526517,1
9634,8058518416,0
9635,8058518018,1
9636,8058518018,0
9637,8058517617,0
9638,8058510117,0
9639,8058504117,1
9640,8058483417,1
9641,8058481117,1
9642,8058472217,1
9643,8058466217,1
9644,8058465816,0
9645,8058464818,0
9646,8058462518,0
9647,8058455918,0
9648,8058455216,0
9649,8058453817,0
9650,8058449017,1
9651,8058447817,0
9652,8058443217,0
9653,8058433518,0
9654,8058433518,0
9655,8058422517,0
9656,8058413219,0
9657,8058413219,1
9658,8058411317,1
9659,8058397918,0
9660,8058396417,0
9661,8058394018,0
9662,8058391217,0
9663,8058390418,0
9664,8058357917,0
9665,8058354818,0
9666,8058354818,0
9667,8058353317,0
9668,8058346518,0
9669,8058344417,1
9670,8058343618,0
9671,8058340917,0
9672,8058330317,0
9673,8058329318,0
9674,8058327018,0
9675,8058324317,0
9676,8058324118,0
9677,8058318118,0
9678,8058305917,1
9679,8058303418,0
9680,8058297219,0
9681,8058296017,0
9682,8058295019,0
9683,8058293017,0
9684,8058292218,0
9685,8058291817,0
9686,8058288717,1
9687,8058284117,0
9688,8058282917,0
9689,8058281018,0
9690,8058280617,0
9691,8058278117,0
9692,8058276917,0
9693,8058274617,0
9694,8058272317,0
9695,8058269217,0
9696,8058267017,0
9697,8058257417,0
9698,8058255117,1
9699,8058246217,1
9700,8058238017,0
9701,8058225517,0
9702,8058224718,0
9703,8058221017,1
9704,8058217217,1
9705,8058217217,0
9706,8058215818,0
9707,8058215818,0
9708,8058215818,1
9709,8058213518,0
9710,8058211417,0
9711,8058209017,0
9712,8058209017,1
9713,8058206216,1
9714,8058204817,0
9715,8058202517,0
9716,8058198618,0
9717,8058197117,0
9718,8058193617,0
9719,8058190717,0
9720,8058186818,0
9721,8058183216,0
9722,8058180117,0
9723,8058180117,0
9724,8058179019,0
9725,8058177918,0
9726,8058176417,0
9727,8058169817,0
9728,8058159217,0
9729,8058157017,1
9730,8058157017,0
9731,8058149518,0
9732,8058148017,0
9733,8058146817,1
9734,8058143917,1
9735,8058139117,0
9736,8058134017,0
9737,8058127317,1
9738,8058124417,0
9739,8058120917,0
9740,8058113416,0
9741,8058109517,0
9742,8058099116,1
9743,8058092716,0
9744,8058088618,1
9745,8058081317,0
9746,8058079917,0
9747,8058066417,0
9748,8058064117,1
9749,8058055217,0
9750,8058053116,0
9751,8058053017,0
9752,8058050017,0
9753,8058050017,1
9754,8058044216,0
9755,8058036817,1
9756,8058033718,0
9757,8058023317,0
9758,8058023019,0
9759,8058021216,0
9760,8058020417,0
9761,8058019418,0
9762,8058018017,0
9763,8058016717,0
9764,8058016717,0
9765,8058013016,0
